id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
26c801b9be950c2d7e7362280f7d4d4d,23e8a45a90f06099eabb2ff23c360845,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age,NA,Significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
26c801b9be950c2d7e7362280f7d4d4d,493be8cba300c6d1bcefec18d66e4483,1413,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other;Public Transport,Not significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
26c801b9be950c2d7e7362280f7d4d4d,6865ceaf9cd08f86100a223113df2f1d,1413,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6.5,0,Days,NA,NA,Median,NA,NA,4,10,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,174,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,IQR,4 - 10
26c801b9be950c2d7e7362280f7d4d4d,0c405bdd1e284b30dc061113efc1b46f,1413,Lassa mammarenavirus,Human delay - admission to care>discharge/recovery,10,0,Days,NA,NA,Median,NA,NA,8,13,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,101,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,IQR,8 - 13
26c801b9be950c2d7e7362280f7d4d4d,6346518c8cf00ec6816a793a54b6f842,1413,Lassa mammarenavirus,Human delay - admission to care>death,2,0,Days,NA,NA,Median,NA,NA,1,4,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,57,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,IQR,1 - 4
26c801b9be950c2d7e7362280f7d4d4d,59c4b6b99cf11d45e1b33c7155bd9294,1413,Lassa mammarenavirus,Human delay - symptom onset>discharge/recovery,16,0,Days,NA,NA,Median,NA,NA,13,23,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,98,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,IQR,13 - 23
26c801b9be950c2d7e7362280f7d4d4d,4edaafb74aa6d28b6b3fb615d3ca964f,1413,Lassa mammarenavirus,Human delay - symptom onset>death,10,0,Days,NA,NA,Median,NA,NA,7,14,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,52,Nigeria,Edo State,NA,Jan 01,2009,NA,Dec 12,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,IQR,7 - 14
78b81a4943b562f13b5d68e236b6d071,131803c6c22daa636a7f07fd2fccee9a,1426,Lassa mammarenavirus,Severity - case fatality rate (CFR),60,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,24,40,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,40,Nigeria,Irrua,NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
78b81a4943b562f13b5d68e236b6d071,574d096e9bc9300b4e15439d949ac2b4,1426,Lassa mammarenavirus,Severity - case fatality rate (CFR),81,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,54,67,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,67,Sierra Leone,Kenema,NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
78b81a4943b562f13b5d68e236b6d071,0eca7cf207f72c78666f551c96741c8e,1426,Lassa mammarenavirus,Human delay - symptom onset>admission to care,9.3,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,107,"Nigeria, Sierra Leone","Irrua, Kenema",NA,NA,2008,NA,NA,2013,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,NA,NA
d53e41555e6b86e22716dd2e61dea71b,1e3d560816e4bc5c00d2d2de351ba8a3,1433,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,Percentage (%),14.8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Unspecified,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,"Kenema District, Kailahun District",NA,Jan 01,1996,NA,Dec 12,1997,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,14.8 - 56,NA,NA
ef7a142ba656c0504adba20fec76d836,52b7bb83e4ed1adc77cefadb6a937a6a,1444,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Age;Other;Sex,NA,Not significant,Unspecified,Both,Hospital based,Children,0,15,373,Nigeria,"Irrua, Edo State",1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
ef7a142ba656c0504adba20fec76d836,09262bd24b23f7e1453b5537666ffd30,1444,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Unspecified,Both,Hospital based,Children,0,15,373,Nigeria,"Irrua, Edo State",1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
ef7a142ba656c0504adba20fec76d836,06b1ff7d09b7b9a02b34d25d1e6154c0,1444,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Children,0,15,13,Nigeria,"Irrua, Edo State",1,Dec 12,2009,30,Nov 11,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
4c9575bdcf6ae5281801b768a563ac91,5fbdfb14f362ff0f862fe49ba3335662,1447,Lassa mammarenavirus,Human delay - symptom onset>admission to care,11,0,Days,NA,NA,Mean,3.5,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,6,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,3.5
4c9575bdcf6ae5281801b768a563ac91,9fd86a737d8e4a835acbaed1cc828e1e,1447,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6,0,Days,NA,NA,Mean,2.6,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,14,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,2.6
4c9575bdcf6ae5281801b768a563ac91,9d068259c944e4e04d2bb7a1adc3d875,1447,Lassa mammarenavirus,Human delay - admission to care>death,7,0,Days,NA,NA,Median,NA,NA,0,12,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,6,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,0 - 12
4c9575bdcf6ae5281801b768a563ac91,d031bd44db8e613813837de411fbb0e8,1447,Lassa mammarenavirus,Human delay - admission to care>discharge/recovery,10,0,Days,NA,NA,Median,NA,NA,5,36,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,14,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,5 - 36
4c9575bdcf6ae5281801b768a563ac91,691c6f17a4cd61c3dff9b6e5b9457360,1447,Lassa mammarenavirus,Human delay - incubation period,10,0,Days,NA,NA,Mean,NA,NA,5,18,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,5 - 18
4c9575bdcf6ae5281801b768a563ac91,650f368e4669d66f16fb71ffb948ca2e,1447,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Unspecified,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
4c9575bdcf6ae5281801b768a563ac91,eaa17df5e138d813f4a83dced3d325db,1447,Lassa mammarenavirus,Human delay - other human delay (go to section),8.2,0,Days,NA,NA,Mean,3.8,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,14,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,Admission to Care/Hospitalisation,Symptom Resolution,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,3.8
4c9575bdcf6ae5281801b768a563ac91,bc492a1a7a92f298b16171dc8c527b37,1447,Lassa mammarenavirus,Severity - case fatality rate (CFR),30,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,6,20,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,12,47,20,Nigeria,Ebonyi State,1,Jan 01,2012,25,Mar 03,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
4ce994047d741f16d1133ad526b33919,83be0ec3cf7ff6a448e3006dbf621e11,2008,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,741,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,741,Kenya,Western Kenya,NA,Mar 03,1980,NA,Dec 12,1981,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
61120483815e0dd360cdb6864b0a3d0e,6701d7f33b55cae9090160e15543af61,2114,Lassa mammarenavirus,Seroprevalence - Unspecified,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,159,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Contact based,Mixed groups,NA,NA,159,United Kingdom,"St Thomas's Hospital, London",NA,NA,1982,NA,NA,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
3b3c2416ed3cfee431cf44d440e664e7,9db1b34448f5f999920f0990403087a5,2133,Lassa mammarenavirus,Seroprevalence - IFA,NA,0,Percentage (%),0.9,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,"Age, Other, Region, Sex, Time",TRUE,TRUE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Liberia,"Lofa County, Montserrado County",NA,Sep 09,1980,NA,Jan 01,1982,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,0.9 - 14.1,NA,NA
a7e1052e2dc0d9b8c39ada25b3149e5c,1411bcb3c337c61fb9e65fa4d23ed77c,2151,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Household contact,NA,Significant,Unspecified,Unspecified,Community based,Mixed groups,NA,NA,NA,Nigeria,Lassa,3,Mar,1971,NA,Mar,1971,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
a7e1052e2dc0d9b8c39ada25b3149e5c,cdc6c15af03a0501f206712e27fa7825,2151,Lassa mammarenavirus,Seroprevalence - PRNT,5.8,0,Percentage (%),0,9.3,Unspecified,NA,NA,NA,NA,NA,25,434,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,"Age, Occupation, Region, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,434,Nigeria,Lassa,24,Aug,1970,24,Aug,1970,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,0 - 9.3,NA,NA
a7e1052e2dc0d9b8c39ada25b3149e5c,4875c8c9cf0ff15a73d7b0b53f05c5d6,2151,Lassa mammarenavirus,Seroprevalence - PRNT,5.4,0,Percentage (%),0,23.5,Unspecified,NA,NA,NA,NA,NA,18,336,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,"Age, Occupation, Region, Sex",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Mixed groups,NA,NA,336,Nigeria,Lassa,3,Mar,1971,NA,Mar,1971,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,0 - 23.5,NA,NA
6222c9e1960449867990d7b91b19ac64,bec725f96060e4bb649bb439669304cb,2229,Lassa mammarenavirus,Severity - case fatality rate (CFR),NA,0,Percentage (%),54,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,NA,NA,2007,NA,NA,2011,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,54 - 56,NA,NA
6222c9e1960449867990d7b91b19ac64,03bcd29bc9b7111aa08b553070dc282a,2229,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,NA,NA,2007,NA,NA,2011,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
6222c9e1960449867990d7b91b19ac64,ced42e09e465a14215839ccfb696eb75,2229,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Sierra Leone,Kenema Government Hospital,NA,NA,2007,NA,NA,2011,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
6222c9e1960449867990d7b91b19ac64,29abacd76e5669adc51bb00d47d829e0,2229,Lassa mammarenavirus,Seroprevalence - IgM,27.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,28,101,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Other,NA,NA,101,Sierra Leone,Moyamba,NA,Apr 04,2010,NA,Apr 04,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
6222c9e1960449867990d7b91b19ac64,1147e9c6c2ee089d8906f2926bae5013,2229,Lassa mammarenavirus,Seroprevalence - IgG,62.4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,63,101,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Other,NA,NA,101,Sierra Leone,Moyamba,NA,Apr 04,2010,NA,Apr 04,2010,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
6222c9e1960449867990d7b91b19ac64,f13164bf422482690caac9aaab819bf1,2229,Lassa mammarenavirus,Seroprevalence - IgM,23.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,3,13,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Other,NA,NA,13,Sierra Leone,Bombali,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
6222c9e1960449867990d7b91b19ac64,56fef2c8cb35378b39964a1980240ec3,2229,Lassa mammarenavirus,Seroprevalence - IgG,92.3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,12,13,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Other,NA,NA,13,Sierra Leone,Bombali,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
15f909e56698385bcf1614c2d82d5a66,46b47b36b6312e6df12a9cf71cb7646a,2254,Lassa mammarenavirus,Seroprevalence - Unspecified,7,0,Percentage (%),3.2,16.3,Unspecified,NA,NA,NA,NA,NA,12,170,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Mixed settings,Mixed groups,NA,NA,170,Sierra Leone,"Panguma, Tongo, Serabu",NA,Nov,1974,NA,Nov,1974,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,3.2 - 16.3,NA,NA
c4780652cbeae3493b6a0aab6281698e,6b18609c6f7a889015675b75f76cc6a4,2293,Lassa mammarenavirus,Seroprevalence - IgG,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Other,NA,NA,200,Germany,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
c4780652cbeae3493b6a0aab6281698e,4c18a289ffef3edd815aed316149c451,2293,Lassa mammarenavirus,Seroprevalence - IgG,4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,430,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,430,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
c4780652cbeae3493b6a0aab6281698e,5847837e8fd799c746b22300c02160c4,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Other,NA,NA,100,Germany,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
c4780652cbeae3493b6a0aab6281698e,e2684bccf67ebeab0dc688d3b9182c20,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,100,Guinea,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
c4780652cbeae3493b6a0aab6281698e,489b67dd09d6ea6a93ada8911a038317,2293,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,200,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
97c95e21d7cbccd877ea64a639fa1457,399f70f6731a6c99ac6f7d8a3af789cc,2293,Lassa mammarenavirus,Seroprevalence - IgG,18.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,40,213,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,213,Guinea,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
97c95e21d7cbccd877ea64a639fa1457,285f17866e818086a335d7134a7105f2,2293,Lassa mammarenavirus,Seroprevalence - IgG,3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,13,430,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,430,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
e631b4be94a5c8f95a7743df71d8fd26,66ef8652d380d05589767632fba2734b,2567,Lassa mammarenavirus,Severity - case fatality rate (CFR),18.5,0,Percentage (%),14.9,66.7,Unspecified,NA,NA,NA,NA,NA,516,2787,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,"Region, Time",TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,2787,Nigeria,NA,NA,Dec 12,2016,NA,Sep 09,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,14.9 - 66.7,NA,NA
e631b4be94a5c8f95a7743df71d8fd26,ef5d67d39b420d3c3125bf61fe4dcd7d,2567,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Unspecified,Unspecified,Hospital based,Persons under investigation,NA,NA,2787,Nigeria,NA,NA,Dec 12,2016,NA,Sep 09,2020,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
43ed55f61285ca22297634ae6309f924,ad0e196edeb17536ec0d42790d5d0022,2579,Lassa mammarenavirus,Severity - case fatality rate (CFR),54,0,Percentage (%),33.3,66.6,Unspecified,NA,NA,NA,NA,NA,41,76,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,"Age, Time",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,15,64,76,Nigeria,Bauchi State,NA,Jan 01,2015,NA,Dec 12,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,33.3 - 66.6,NA,NA
